job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_remote_friendly,is_llm_role,salary_tier
AIJOB1347,AI Solutions Architect,Architecture,Entry (0-2 yrs),11,Bachelor's,180000,Switzerland,Hybrid,Startup (1-50),Consulting,13.4,84,8.3,7.3,2025,9,1,0,Upper-Mid ($150-200k)
AIJOB1348,AI Product Manager,Product,Entry (0-2 yrs),9,Master's,140000,Australia,Hybrid,Mid-size (501-5000),Energy,9.5,85,26.5,8,2026,2,1,0,Mid ($100-150k)
AIJOB1349,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),7,Bootcamp/Self-taught,288000,USA,Fully Remote,Big Tech (FAANG+),Media,10.6,76,21,9,2026,1,1,0,Senior ($200-300k)
AIJOB1350,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),4,PhD,141000,France,Fully Remote,Enterprise (5000+),Research,8.7,89,11.1,7.1,2026,3,1,0,Mid ($100-150k)
AIJOB1351,AI Product Manager,Product,Entry (0-2 yrs),7,Associate's,140000,India,Fully Remote,Mid-size (501-5000),Energy,9,85,6.9,7.3,2026,3,1,0,Mid ($100-150k)
AIJOB1352,ML Engineer,AI Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,150000,USA,Hybrid,Enterprise (5000+),Manufacturing,12,97,66.4,6.4,2026,3,1,0,Mid ($100-150k)
AIJOB1353,AI Compliance Manager,Governance,Lead (10+ yrs),6,Bootcamp/Self-taught,214000,UK,Hybrid,Big Tech (FAANG+),Energy,12.9,68,16.4,6.5,2026,2,1,0,Senior ($200-300k)
AIJOB1354,AI Compliance Manager,Governance,Mid (3-5 yrs),6,PhD,179000,USA,Hybrid,SME (51-500),Education,17.8,68,10.7,7.5,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1355,AI Product Manager,Product,Lead (10+ yrs),4,Bootcamp/Self-taught,312000,Global,Hybrid,Big Tech (FAANG+),Consulting,11.6,85,25.3,7.5,2025,3,1,0,Elite (>$300k)
AIJOB1356,AI Product Manager,Product,Mid (3-5 yrs),6,Bootcamp/Self-taught,191000,USA,On-site,Enterprise (5000+),Consulting,10,85,25.1,6.3,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB1357,AI Product Manager,Product,Entry (0-2 yrs),10,Bachelor's,153000,USA,Hybrid,Enterprise (5000+),Consulting,11.8,85,14.3,6.8,2025,6,1,0,Upper-Mid ($150-200k)
AIJOB1358,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,145000,France,Hybrid,Startup (1-50),Technology,4,87,10.2,9.1,2026,1,1,0,Mid ($100-150k)
AIJOB1359,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),9,Bootcamp/Self-taught,140000,India,Hybrid,SME (51-500),Government,9.7,85,28.7,7,2026,1,1,0,Mid ($100-150k)
AIJOB1360,NLP Engineer,AI Engineering,Entry (0-2 yrs),10,Bachelor's,145000,Canada,Hybrid,Mid-size (501-5000),Media,8.4,91,82.2,7.8,2026,3,1,0,Mid ($100-150k)
AIJOB1361,AI Business Analyst,Business,Lead (10+ yrs),6,Bootcamp/Self-taught,216000,USA,Hybrid,Enterprise (5000+),Education,12.8,78,26,8.4,2025,2,1,0,Senior ($200-300k)
AIJOB1362,AI Ethics Officer,Governance,Senior (6-9 yrs),12,Associate's,141000,USA,Fully Remote,Startup (1-50),Government,10.2,72,10.7,9.1,2025,5,1,0,Mid ($100-150k)
AIJOB1363,AI Agent Developer,AI Engineering,Senior (6-9 yrs),4,Associate's,197000,Canada,Fully Remote,Enterprise (5000+),Research,15.5,96,59.5,6.1,2026,2,1,1,Upper-Mid ($150-200k)
AIJOB1364,AI Business Analyst,Business,Lead (10+ yrs),3,Bachelor's,216000,USA,Fully Remote,Big Tech (FAANG+),Finance,11.7,78,19.3,6.7,2026,1,1,0,Senior ($200-300k)
AIJOB1365,AI Business Analyst,Business,Entry (0-2 yrs),2,Bootcamp/Self-taught,95000,Australia,Hybrid,Enterprise (5000+),Healthcare,8,78,9.4,7.6,2026,1,1,0,Entry (<$100k)
AIJOB1366,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),5,PhD,231000,UAE,Hybrid,Enterprise (5000+),Technology,12.5,76,27.1,7.2,2025,5,1,0,Senior ($200-300k)
AIJOB1367,AI Product Manager,Product,Mid (3-5 yrs),5,PhD,162000,Germany,Hybrid,Enterprise (5000+),Energy,13.1,85,20.9,8.7,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1368,NLP Engineer,AI Engineering,Lead (10+ yrs),10,Bachelor's,325000,Canada,Hybrid,Big Tech (FAANG+),Government,9.4,91,80.2,7.2,2025,12,1,0,Elite (>$300k)
AIJOB1369,LLM Engineer,AI Engineering,Entry (0-2 yrs),8,Bootcamp/Self-taught,184000,USA,Hybrid,Mid-size (501-5000),Government,3.8,98,55.7,8.9,2026,2,1,1,Upper-Mid ($150-200k)
AIJOB1370,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,160000,Netherlands,On-site,Startup (1-50),Automotive,10.3,90,11.6,9,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB1371,Generative AI Engineer,AI Engineering,Lead (10+ yrs),4,PhD,354000,Switzerland,Fully Remote,Mid-size (501-5000),Research,16.4,95,54.5,9.8,2025,6,1,1,Elite (>$300k)
AIJOB1372,MLOps Engineer,ML Operations,Entry (0-2 yrs),9,Bootcamp/Self-taught,134000,USA,Fully Remote,Enterprise (5000+),Education,13.8,93,43.6,9.3,2025,11,1,0,Mid ($100-150k)
AIJOB1373,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,209000,Singapore,Hybrid,Enterprise (5000+),Automotive,14.1,95,33.8,8.6,2026,2,1,1,Senior ($200-300k)
AIJOB1374,Generative AI Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,209000,Netherlands,Hybrid,Startup (1-50),Technology,16.6,95,79.5,9.4,2026,2,1,1,Senior ($200-300k)
AIJOB1375,AI Solutions Architect,Architecture,Lead (10+ yrs),13,Master's,384000,USA,On-site,SME (51-500),Finance,14,84,9.3,8.5,2025,9,0,0,Elite (>$300k)
AIJOB1376,AI Agent Developer,AI Engineering,Mid (3-5 yrs),7,Master's,200000,USA,On-site,Mid-size (501-5000),Government,12,96,66.7,6.1,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB1377,AI Business Analyst,Business,Entry (0-2 yrs),7,Bootcamp/Self-taught,95000,Germany,Hybrid,SME (51-500),Energy,9.4,78,13.6,7.8,2026,1,1,0,Entry (<$100k)
AIJOB1378,LLM Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,240000,Germany,Fully Remote,Mid-size (501-5000),Manufacturing,9.3,98,53.6,6,2025,8,1,1,Senior ($200-300k)
AIJOB1379,Prompt Engineer,AI Engineering,Senior (6-9 yrs),4,PhD,155000,France,Hybrid,SME (51-500),Research,3.9,82,8.1,9.4,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB1380,Senior ML Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,180000,China,Hybrid,Mid-size (501-5000),Retail,16,96,27.7,9.1,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1381,AI Business Analyst,Business,Senior (6-9 yrs),3,Bachelor's,130000,Australia,On-site,Mid-size (501-5000),Manufacturing,8.4,78,18.2,7.2,2026,1,0,0,Mid ($100-150k)
AIJOB1382,AI Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,118000,USA,Hybrid,SME (51-500),Education,14.6,95,65.8,6.2,2026,2,1,0,Mid ($100-150k)
AIJOB1383,Prompt Engineer,AI Engineering,Senior (6-9 yrs),3,Bachelor's,206000,USA,Fully Remote,Enterprise (5000+),Automotive,5.8,82,17,9.5,2025,12,1,1,Senior ($200-300k)
AIJOB1384,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),10,Associate's,125000,USA,Fully Remote,SME (51-500),Finance,11.4,76,29.4,6.6,2025,8,1,0,Mid ($100-150k)
AIJOB1385,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),12,Associate's,274000,Germany,Fully Remote,Big Tech (FAANG+),Energy,17.8,96,63.9,6.1,2025,2,1,0,Senior ($200-300k)
AIJOB1386,AI Business Analyst,Business,Entry (0-2 yrs),7,Associate's,95000,USA,Hybrid,Startup (1-50),Energy,10,78,16.9,7.3,2025,2,1,0,Entry (<$100k)
AIJOB1387,AI Product Manager,Product,Senior (6-9 yrs),10,Bachelor's,161000,Japan,Fully Remote,Mid-size (501-5000),Technology,12.7,85,25.8,7.7,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1388,MLOps Engineer,ML Operations,Lead (10+ yrs),4,Master's,285000,USA,Hybrid,Mid-size (501-5000),Consulting,17.8,93,72.8,7.8,2026,3,1,0,Senior ($200-300k)
AIJOB1389,Prompt Engineer,AI Engineering,Mid (3-5 yrs),3,PhD,153000,Switzerland,Hybrid,Enterprise (5000+),Healthcare,9.1,82,14,6.4,2026,3,1,1,Upper-Mid ($150-200k)
AIJOB1390,MLOps Engineer,ML Operations,Entry (0-2 yrs),7,Master's,165000,UK,Hybrid,Big Tech (FAANG+),Retail,16.6,93,85.2,8.4,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1391,MLOps Engineer,ML Operations,Entry (0-2 yrs),6,Bootcamp/Self-taught,228000,USA,Hybrid,Big Tech (FAANG+),Government,17.7,93,75.8,6.5,2025,3,1,0,Senior ($200-300k)
AIJOB1392,ML Engineer,AI Engineering,Mid (3-5 yrs),4,Bachelor's,168000,UK,On-site,Enterprise (5000+),Automotive,15.1,97,69.9,6.7,2025,5,0,0,Upper-Mid ($150-200k)
AIJOB1393,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),5,Bootcamp/Self-taught,226000,Germany,On-site,Enterprise (5000+),Automotive,11.3,96,53.5,8.8,2026,2,0,0,Senior ($200-300k)
AIJOB1394,AI Research Scientist,Research,Mid (3-5 yrs),10,PhD,273000,USA,Fully Remote,Big Tech (FAANG+),Healthcare,12.6,88,24.5,7.5,2025,12,1,0,Senior ($200-300k)
AIJOB1395,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),3,Associate's,154000,USA,Hybrid,Big Tech (FAANG+),Media,8.9,89,22.6,7.2,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1396,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),6,Bachelor's,140000,France,On-site,SME (51-500),Energy,17.6,85,22.1,7.5,2025,6,0,0,Mid ($100-150k)
AIJOB1397,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),6,Master's,141000,India,Fully Remote,SME (51-500),Technology,4.6,89,13.5,8.4,2026,1,1,0,Mid ($100-150k)
AIJOB1398,ML Engineer,AI Engineering,Lead (10+ yrs),5,PhD,268000,USA,Fully Remote,SME (51-500),Automotive,12.6,97,19,6.9,2025,2,1,0,Senior ($200-300k)
AIJOB1399,LLM Engineer,AI Engineering,Mid (3-5 yrs),8,Master's,231000,USA,On-site,SME (51-500),Education,7.1,98,85.5,8.4,2026,2,0,1,Senior ($200-300k)
AIJOB1400,Senior Data Scientist,Data Science,Senior (6-9 yrs),6,Bootcamp/Self-taught,193000,USA,Fully Remote,Mid-size (501-5000),Technology,8.4,90,6.9,6.3,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB1401,Data Engineer (AI),Data Engineering,Mid (3-5 yrs),4,PhD,243000,USA,Hybrid,Mid-size (501-5000),Research,15.6,88,13.9,9.6,2026,2,1,0,Senior ($200-300k)
AIJOB1402,Prompt Engineer,AI Engineering,Mid (3-5 yrs),1,PhD,118000,UK,On-site,SME (51-500),Healthcare,8.5,82,16.5,9.6,2025,5,0,1,Mid ($100-150k)
AIJOB1403,Senior Data Scientist,Data Science,Lead (10+ yrs),11,Associate's,261600,USA,Fully Remote,Mid-size (501-5000),Technology,7.2,90,7.7,6.3,2025,7,1,0,Senior ($200-300k)
AIJOB1404,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),8,Associate's,150000,USA,Hybrid,Startup (1-50),Government,11.9,95,32.7,8,2026,3,1,1,Mid ($100-150k)
AIJOB1405,AI Ethics Officer,Governance,Entry (0-2 yrs),9,Associate's,110000,Japan,Fully Remote,Mid-size (501-5000),Government,13.4,72,9,7.8,2026,1,1,0,Mid ($100-150k)
AIJOB1406,AI Ethics Officer,Governance,Mid (3-5 yrs),12,Bachelor's,170000,USA,Hybrid,Enterprise (5000+),Manufacturing,8.2,72,17.9,8.8,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1407,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,Associate's,154000,UK,Hybrid,Startup (1-50),Automotive,16.9,76,11.5,7.8,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB1408,LLM Engineer,AI Engineering,Lead (10+ yrs),8,Bootcamp/Self-taught,334000,UAE,Hybrid,Big Tech (FAANG+),Manufacturing,8.6,98,74.9,6.8,2025,2,1,1,Elite (>$300k)
AIJOB1409,AI Security Engineer,Security,Mid (3-5 yrs),3,Associate's,219000,USA,Fully Remote,Enterprise (5000+),Education,12.8,80,11,8.6,2025,8,1,0,Senior ($200-300k)
AIJOB1410,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),9,Associate's,140000,Japan,Hybrid,Enterprise (5000+),Healthcare,8.6,85,28.8,9.6,2025,6,1,0,Mid ($100-150k)
AIJOB1411,AI Engineer,AI Engineering,Senior (6-9 yrs),6,Associate's,224000,USA,Hybrid,Mid-size (501-5000),Healthcare,9,95,30.7,6.8,2026,2,1,0,Senior ($200-300k)
AIJOB1412,NLP Engineer,AI Engineering,Entry (0-2 yrs),4,Bachelor's,145000,UAE,Fully Remote,SME (51-500),Research,4.9,91,47,8.2,2026,2,1,0,Mid ($100-150k)
AIJOB1413,AI Product Manager,Product,Lead (10+ yrs),7,Master's,254000,Germany,Hybrid,Enterprise (5000+),Healthcare,11.3,85,15.1,6,2025,1,1,0,Senior ($200-300k)
AIJOB1414,Senior Data Scientist,Data Science,Entry (0-2 yrs),12,PhD,157000,UK,On-site,Mid-size (501-5000),Consulting,9,90,27.1,6,2025,7,0,0,Upper-Mid ($150-200k)
AIJOB1415,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Master's,166000,USA,On-site,Big Tech (FAANG+),Government,4,82,14.8,7.2,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB1416,MLOps Engineer,ML Operations,Entry (0-2 yrs),5,Master's,130000,France,Hybrid,SME (51-500),Finance,8.4,93,83.8,9.2,2026,3,1,0,Mid ($100-150k)
AIJOB1417,ML Engineer,AI Engineering,Lead (10+ yrs),7,Associate's,298000,USA,On-site,Enterprise (5000+),Finance,12.5,97,72.1,6.4,2026,3,0,0,Senior ($200-300k)
AIJOB1418,Data Scientist,Data Science,Mid (3-5 yrs),5,PhD,234000,USA,On-site,Big Tech (FAANG+),Technology,3.5,92,21.8,8.9,2026,1,0,0,Senior ($200-300k)
AIJOB1419,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),6,PhD,175000,USA,On-site,Mid-size (501-5000),Education,11.6,76,5,8.8,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB1420,AI Solutions Architect,Architecture,Lead (10+ yrs),6,Associate's,309000,USA,Fully Remote,Mid-size (501-5000),Healthcare,9.5,84,13.2,9.7,2026,1,1,0,Elite (>$300k)
AIJOB1421,AI Solutions Architect,Architecture,Mid (3-5 yrs),13,Master's,180000,Germany,Fully Remote,Startup (1-50),Finance,11.9,84,29.2,8.3,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB1422,LLM Engineer,AI Engineering,Entry (0-2 yrs),3,Bootcamp/Self-taught,160000,France,Hybrid,Startup (1-50),Finance,3.3,98,17,8,2026,2,1,1,Upper-Mid ($150-200k)
AIJOB1423,MLOps Engineer,ML Operations,Mid (3-5 yrs),3,PhD,130000,Netherlands,Hybrid,Startup (1-50),Media,14.4,93,57.6,8,2025,5,1,0,Mid ($100-150k)
AIJOB1424,AI Security Engineer,Security,Entry (0-2 yrs),4,Master's,178000,USA,Hybrid,Enterprise (5000+),Education,17.6,80,26.5,8.5,2025,5,1,0,Upper-Mid ($150-200k)
AIJOB1425,RAG Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,145000,USA,Hybrid,SME (51-500),Retail,4.2,94,21.8,7.1,2025,6,1,1,Mid ($100-150k)
AIJOB1426,AI Product Manager,Product,Lead (10+ yrs),5,PhD,140000,India,Fully Remote,Enterprise (5000+),Energy,12.8,85,22,9.1,2026,2,1,0,Mid ($100-150k)
AIJOB1427,NLP Engineer,AI Engineering,Senior (6-9 yrs),5,Associate's,255000,USA,On-site,Startup (1-50),Automotive,6.2,91,85.2,9.3,2026,3,0,0,Senior ($200-300k)
AIJOB1428,Senior Data Scientist,Data Science,Lead (10+ yrs),8,Master's,261600,Germany,Hybrid,Big Tech (FAANG+),Media,3.6,90,22.5,9.8,2026,2,1,0,Senior ($200-300k)
AIJOB1429,AI Business Analyst,Business,Lead (10+ yrs),2,Associate's,154000,USA,Hybrid,Startup (1-50),Education,9.2,78,22.9,7.5,2025,7,1,0,Upper-Mid ($150-200k)
AIJOB1430,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),6,PhD,140000,India,On-site,Big Tech (FAANG+),Education,16.7,85,20,6.9,2026,2,0,0,Mid ($100-150k)
AIJOB1431,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),7,Bootcamp/Self-taught,324000,USA,Fully Remote,Big Tech (FAANG+),Energy,11.9,85,6.3,6.2,2025,2,1,0,Elite (>$300k)
AIJOB1432,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),3,Bootcamp/Self-taught,221000,USA,Fully Remote,Startup (1-50),Healthcare,16.6,90,5,8.6,2026,1,1,0,Senior ($200-300k)
AIJOB1433,AI Agent Developer,AI Engineering,Senior (6-9 yrs),6,Bootcamp/Self-taught,348000,USA,Fully Remote,Big Tech (FAANG+),Consulting,8.7,96,34.2,7,2025,11,1,1,Elite (>$300k)
AIJOB1434,AI Solutions Architect,Architecture,Senior (6-9 yrs),7,PhD,328000,UK,Fully Remote,Enterprise (5000+),Automotive,13.3,84,29.6,9.1,2025,7,1,0,Elite (>$300k)
AIJOB1435,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),6,Master's,180000,UK,Hybrid,Startup (1-50),Education,8.1,96,32.8,6.9,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB1436,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),7,PhD,140000,India,On-site,SME (51-500),Energy,13.8,85,20.1,8.4,2025,3,0,0,Mid ($100-150k)
AIJOB1437,AI Research Scientist,Research,Lead (10+ yrs),12,PhD,217000,Canada,Fully Remote,SME (51-500),Retail,10.2,88,6.2,7,2026,3,1,0,Senior ($200-300k)
AIJOB1438,AI Engineer,AI Engineering,Lead (10+ yrs),4,Bootcamp/Self-taught,212000,Canada,On-site,Big Tech (FAANG+),Energy,17.2,95,57.1,8.6,2025,12,0,0,Senior ($200-300k)
AIJOB1439,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),5,Master's,209000,Australia,Hybrid,SME (51-500),Healthcare,5.4,87,20.5,8.2,2026,1,1,0,Senior ($200-300k)
AIJOB1440,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),5,Associate's,239000,Switzerland,Hybrid,Big Tech (FAANG+),Finance,10.2,95,43.6,9.5,2025,12,1,1,Senior ($200-300k)
AIJOB1441,AI Security Engineer,Security,Senior (6-9 yrs),10,Bootcamp/Self-taught,170000,Netherlands,On-site,SME (51-500),Automotive,8.1,80,6.1,7.5,2025,12,0,0,Upper-Mid ($150-200k)
AIJOB1442,AI Security Engineer,Security,Mid (3-5 yrs),5,PhD,312000,USA,On-site,Big Tech (FAANG+),Automotive,14.4,80,10.7,7.6,2025,5,0,0,Elite (>$300k)
AIJOB1443,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),3,Bachelor's,130000,Singapore,Fully Remote,SME (51-500),Retail,8.7,76,22,6.6,2026,2,1,0,Mid ($100-150k)
AIJOB1444,AI Compliance Manager,Governance,Senior (6-9 yrs),8,Bachelor's,192000,USA,On-site,Enterprise (5000+),Finance,9.1,68,12.6,8,2025,3,0,0,Upper-Mid ($150-200k)
AIJOB1445,Senior Data Scientist,Data Science,Mid (3-5 yrs),11,Bachelor's,157000,Netherlands,On-site,SME (51-500),Technology,7.6,90,10.8,8.7,2025,5,0,0,Upper-Mid ($150-200k)
AIJOB1446,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),4,Bootcamp/Self-taught,190000,USA,On-site,Mid-size (501-5000),Automotive,16.4,90,24.6,8.3,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB1447,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),4,Master's,156000,France,Hybrid,Startup (1-50),Government,12.6,95,17.2,8.1,2025,12,1,1,Upper-Mid ($150-200k)
AIJOB1448,AI Product Manager,Product,Entry (0-2 yrs),4,PhD,140000,Japan,On-site,Startup (1-50),Energy,9,85,14,7.2,2025,10,0,0,Mid ($100-150k)
AIJOB1449,Prompt Engineer,AI Engineering,Lead (10+ yrs),2,Bachelor's,101000,China,On-site,Big Tech (FAANG+),Research,7.6,82,29.5,9.6,2025,9,0,1,Mid ($100-150k)
AIJOB1450,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),7,Master's,248000,Switzerland,Fully Remote,Enterprise (5000+),Research,4.4,89,14.1,8.9,2025,6,1,0,Senior ($200-300k)
AIJOB1451,AI Compliance Manager,Governance,Senior (6-9 yrs),5,Associate's,156000,USA,Hybrid,Mid-size (501-5000),Education,13.9,68,29.2,6.1,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB1452,Robotics Engineer (AI),Robotics,Lead (10+ yrs),9,Bachelor's,198000,UAE,Fully Remote,Startup (1-50),Research,14.6,76,14.1,9.3,2025,12,1,0,Upper-Mid ($150-200k)
AIJOB1453,Data Engineer (AI),Data Engineering,Lead (10+ yrs),6,PhD,130000,India,Fully Remote,Enterprise (5000+),Government,12.4,88,11.3,8.9,2026,1,1,0,Mid ($100-150k)
AIJOB1454,LLM Engineer,AI Engineering,Senior (6-9 yrs),2,Associate's,360000,USA,Hybrid,Big Tech (FAANG+),Automotive,6.7,98,71.7,6.2,2026,1,1,1,Elite (>$300k)
AIJOB1455,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),6,Master's,160000,Switzerland,On-site,Enterprise (5000+),Research,8.9,87,20.1,8.4,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB1456,Senior Data Scientist,Data Science,Senior (6-9 yrs),8,Bootcamp/Self-taught,172000,Switzerland,Hybrid,Startup (1-50),Media,6.8,90,24.2,8.9,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB1457,LLM Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,160000,UK,On-site,Startup (1-50),Retail,9.7,98,48,8.2,2026,3,0,1,Upper-Mid ($150-200k)
AIJOB1458,Prompt Engineer,AI Engineering,Senior (6-9 yrs),3,PhD,236000,USA,Hybrid,Enterprise (5000+),Energy,6.6,82,28,8,2026,3,1,1,Senior ($200-300k)
AIJOB1459,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),7,Associate's,140000,India,Hybrid,Startup (1-50),Finance,13.3,85,29.9,6.8,2025,1,1,0,Mid ($100-150k)
AIJOB1460,AI Ethics Officer,Governance,Lead (10+ yrs),11,Bachelor's,222000,USA,Hybrid,Startup (1-50),Education,10.2,72,19.6,6.6,2025,12,1,0,Senior ($200-300k)
AIJOB1461,AI Security Engineer,Security,Entry (0-2 yrs),9,Master's,140000,Canada,Fully Remote,Mid-size (501-5000),Healthcare,14.8,80,14.8,6.7,2026,2,1,0,Mid ($100-150k)
AIJOB1462,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),5,Associate's,140000,Canada,Hybrid,Startup (1-50),Education,10.9,85,24.8,7.3,2025,4,1,0,Mid ($100-150k)
AIJOB1463,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),3,PhD,249000,Singapore,Hybrid,Mid-size (501-5000),Automotive,11.1,85,28.4,9,2026,2,1,0,Senior ($200-300k)
AIJOB1464,LLM Engineer,AI Engineering,Entry (0-2 yrs),7,Associate's,160000,USA,Hybrid,SME (51-500),Technology,5.8,98,81.1,6.6,2025,9,1,1,Upper-Mid ($150-200k)
AIJOB1465,AI Agent Developer,AI Engineering,Senior (6-9 yrs),5,Bootcamp/Self-taught,160000,UK,On-site,Startup (1-50),Technology,12.1,96,66.5,7.6,2026,2,0,1,Upper-Mid ($150-200k)
AIJOB1466,AI Compliance Manager,Governance,Senior (6-9 yrs),5,Master's,186000,Japan,Hybrid,Big Tech (FAANG+),Technology,14.9,68,25.6,7.5,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB1467,Senior Data Scientist,Data Science,Entry (0-2 yrs),7,Master's,171000,Netherlands,Hybrid,Big Tech (FAANG+),Finance,7.2,90,15.8,9.6,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB1468,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),8,Bachelor's,180000,Canada,On-site,Startup (1-50),Government,8.7,96,62.4,8.6,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB1469,AI Business Analyst,Business,Mid (3-5 yrs),8,Associate's,183000,USA,On-site,Big Tech (FAANG+),Education,9.7,78,15.4,9.3,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB1470,Senior Data Scientist,Data Science,Lead (10+ yrs),7,Bootcamp/Self-taught,201000,UAE,Fully Remote,SME (51-500),Healthcare,9.5,90,6.6,6.7,2025,11,1,0,Senior ($200-300k)
AIJOB1471,AI Security Engineer,Security,Mid (3-5 yrs),3,Bootcamp/Self-taught,201000,USA,Fully Remote,Startup (1-50),Healthcare,10.7,80,15.2,9.2,2026,3,1,0,Senior ($200-300k)
AIJOB1472,AI Engineer,AI Engineering,Lead (10+ yrs),4,Master's,217000,Netherlands,Hybrid,Mid-size (501-5000),Research,12.9,95,81.1,7,2026,3,1,0,Senior ($200-300k)
AIJOB1473,AI Infrastructure Eng,Infrastructure,Lead (10+ yrs),6,PhD,140000,China,Hybrid,Mid-size (501-5000),Healthcare,9.6,85,18.1,9,2025,3,1,0,Mid ($100-150k)
AIJOB1474,LLM Engineer,AI Engineering,Senior (6-9 yrs),2,Bachelor's,322000,USA,Fully Remote,Enterprise (5000+),Government,5.8,98,52.6,9,2025,11,1,1,Elite (>$300k)
AIJOB1475,LLM Engineer,AI Engineering,Lead (10+ yrs),7,Associate's,255000,Australia,On-site,Mid-size (501-5000),Retail,7.8,98,32.4,7.4,2026,1,0,1,Senior ($200-300k)
AIJOB1476,LLM Engineer,AI Engineering,Entry (0-2 yrs),4,Associate's,161000,USA,Hybrid,Startup (1-50),Research,8.1,98,44.2,9.3,2025,3,1,1,Upper-Mid ($150-200k)
AIJOB1477,ML Engineer,AI Engineering,Entry (0-2 yrs),7,Bachelor's,157000,Global,Hybrid,Enterprise (5000+),Research,11.8,97,66.1,8.5,2025,2,1,0,Upper-Mid ($150-200k)
AIJOB1478,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),9,Bachelor's,170000,USA,Fully Remote,Mid-size (501-5000),Media,8.3,90,9.4,7.4,2025,11,1,0,Upper-Mid ($150-200k)
AIJOB1479,MLOps Engineer,ML Operations,Mid (3-5 yrs),7,Master's,130000,India,Hybrid,Enterprise (5000+),Retail,14.7,93,62.7,9.3,2025,4,1,0,Mid ($100-150k)
